368.8321488,0.06510671
369.0053514,0.064953223
368.5984561,0.064807364
367.6416034,0.064668578
366.2859026,0.064536362
369.0933249,0.06510671
369.3418832,0.064953223
369.0205,0.064807364
368.1391654,0.064668578
366.8287582,0.064536362
369.2536871,0.06510671
369.5774956,0.064953223
369.3213915,0.064807364
368.5054084,0.064668578
367.2301553,0.064536362
369.3535886,0.06510671
369.7324472,0.064953223
369.5415353,0.064807364
368.780761,0.064668578
367.5406082,0.064536362
369.4031671,0.06510671
369.8370036,0.064953223
369.6911022,0.064807364
368.9854643,0.064668578
367.7803616,0.064536362
369.4225783,0.06510671
369.9012837,0.064953223
369.8103823,0.064807364
369.1397203,0.064668578
367.9696222,0.064536362
369.4219025,0.06510671
369.9353862,0.064953223
369.8793373,0.064807364
369.2536471,0.064668578
368.1185099,0.064536362
369.4011708,0.06510671
369.9393567,0.064953223
369.9281514,0.064807364
369.3473835,0.064668578
368.2270815,0.064536362
369.3503914,0.06510671
369.9332957,0.064953223
369.9568541,0.064807364
369.4008875,0.064668578
368.3154725,0.064536362
369.2996644,0.06510671
369.907196,0.064953223
369.9654752,0.064807364
369.4443094,0.064668578
368.3837112,0.064536362
369.2289645,0.06510671
369.8711052,0.064953223
369.9540442,0.064807364
369.4676376,0.064668578
368.4217961,0.064536362
369.1583376,0.06510671
369.8150261,0.064953223
369.9326077,0.064807364
369.4709011,0.064668578
368.44982,0.064536362
369.0677789,0.06510671
369.7590035,0.064953223
369.8911683,0.064807364
369.4641451,0.064668578
368.467797,0.064536362
368.9773136,0.06510671
369.6830327,0.064953223
369.8497695,0.064807364
369.4373724,0.064668578
368.4757413,0.064536362
