-0.341,0.073179147
-0.34,0.073179147
-0.339,0.073179147
-0.338,0.073179147
-0.337,0.073179147
-0.336,0.073179147
-0.335,0.073179147
-0.334,0.073179147
-0.333,0.073179147
-0.332,0.073179147
-0.331,0.073179147
-0.33,0.073179147
-0.329,0.073179147
-0.328,0.073179147
-0.327,0.073179147
-0.326,0.073179147
-0.325,0.073179147
-0.324,0.073179147
-0.323,0.073179147
-0.322,0.073179147
-0.321,0.073179147
-0.32,0.073179147
-0.319,0.073179147
-0.318,0.073179147
-0.317,0.073179147
-0.316,0.073179147
-0.315,0.073179147
-0.314,0.073179147
-0.313,0.073179147
-0.312,0.073179147
-0.311,0.073179147
-0.31,0.073179147
-0.309,0.073179147
-0.308,0.073179147
-0.307,0.073179147
-0.306,0.073179147
-0.305,0.073179147
-0.304,0.073179147
-0.303,0.073179147
-0.302,0.073179147
-0.301,0.073179147
-0.3,0.073179147
-0.299,0.073179147
-0.298,0.073179147
-0.297,0.073179147
-0.296,0.073179147
-0.295,0.073179147
-0.294,0.073179147
-0.293,0.073179147
-0.292,0.073179147
-0.291,0.073179147
-0.29,0.073179147
-0.289,0.073179147
-0.288,0.073179147
-0.287,0.073179147
-0.286,0.073179147
-0.285,0.073179147
-0.284,0.073179147
-0.283,0.073179147
-0.282,0.073179147
-0.281,0.073179147
-0.28,0.073179147
-0.279,0.073179147
-0.278,0.073179147
-0.277,0.073179147
-0.276,0.073179147
-0.275,0.073179147
-0.274,0.073179147
-0.273,0.073179147
-0.272,0.073179147
-0.271,0.073179147
-0.27,0.073179147
-0.269,0.073179147
-0.268,0.073179147
-0.267,0.073179147
-0.266,0.073179147
-0.265,0.073179147
-0.264,0.073179147
-0.263,0.073179147
-0.262,0.073179147
-0.261,0.073179147
-0.26,0.073179147
-0.259,0.073179147
-0.258,0.073179147
-0.257,0.073179147
-0.256,0.073179147
-0.255,0.073179147
-0.254,0.073179147
-0.253,0.073179147
-0.252,0.073179147
-0.251,0.073179147
-0.25,0.073179147
-0.249,0.073179147
-0.248,0.073179147
-0.247,0.073179147
-0.246,0.073179147
-0.245,0.073179147
-0.244,0.073179147
-0.243,0.073179147
-0.242,0.073179147
-0.241,0.073179147
-0.24,0.073179147
-0.239,0.073179147
-0.238,0.073179147
-0.237,0.073179147
-0.236,0.073179147
-0.235,0.073179147
-0.234,0.073179147
