-0.285,0.10738715,3717.497553,0.001,5.547938823
-0.284,0.10738715,3717.49647,0.002119792,5.547924742
-0.283,0.10738715,3717.49322,0.004239583,5.547882497
-0.282,0.10738715,3717.487802,0.006359375,5.547812089
-0.281,0.10738715,3717.480218,0.008479167,5.547713519
-0.28,0.10738715,3717.470466,0.010598958,5.547586788
-0.279,0.10738715,3717.458545,0.01271875,5.547431898
-0.278,0.10738715,3717.444457,0.014838542,5.547248851
-0.277,0.10738715,3717.4282,0.016958333,5.547037649
-0.276,0.10738715,3717.409774,0.019078125,5.546798296
-0.275,0.10738715,3717.389179,0.021197917,5.546530795
-0.274,0.10738715,3717.366415,0.023317708,5.54623515
-0.273,0.10738715,3717.341482,0.0254375,5.545911366
-0.272,0.10738715,3717.314379,0.027557292,5.545559448
-0.271,0.10738715,3717.285105,0.029677083,5.545179401
-0.27,0.10738715,3717.253662,0.031796875,5.544771231
-0.269,0.10738715,3717.220048,0.033916667,5.544334945
-0.268,0.10738715,3717.184264,0.036036458,5.54387055
-0.267,0.10738715,3717.146309,0.03815625,5.543378053
-0.266,0.10738715,3717.106183,0.040276042,5.542857463
-0.265,0.10738715,3717.063886,0.042395833,5.542308786
-0.264,0.10738715,3717.019418,0.044515625,5.541732033
-0.263,0.10738715,3716.972779,0.046635417,5.541127212
-0.262,0.10738715,3716.923967,0.048755208,5.540494334
-0.261,0.10738715,3716.872984,0.050875,5.539833408
-0.26,0.10738715,3716.81983,0.052994792,5.539144445
-0.259,0.10738715,3716.764503,0.055114583,5.538427458
-0.258,0.10738715,3716.707004,0.057234375,5.537682456
-0.257,0.10738715,3716.647333,0.059354167,5.536909453
-0.256,0.10738715,3716.585489,0.061473958,5.536108461
-0.255,0.10738715,3716.521474,0.06359375,5.535279493
-0.254,0.10738715,3716.455285,0.065713542,5.534422563
-0.253,0.10738715,3716.386924,0.067833333,5.533537685
-0.252,0.10738715,3716.316391,0.069953125,5.532624873
-0.251,0.10738715,3716.243684,0.072072917,5.531684142
-0.25,0.10738715,3716.168805,0.074192708,5.530715509
-0.249,0.10738715,3716.091753,0.0763125,5.529718988
-0.248,0.10738715,3716.012528,0.078432292,5.528694596
-0.247,0.10738715,3715.931131,0.080552083,5.527642351
-0.246,0.10738715,3715.84756,0.082671875,5.526562268
-0.245,0.10738715,3715.761816,0.084791667,5.525454367
-0.244,0.10738715,3715.673899,0.086911458,5.524318666
-0.243,0.10738715,3715.58381,0.08903125,5.523155183
-0.242,0.10738715,3715.491547,0.091151042,5.521963938
-0.241,0.10738715,3715.397111,0.093270833,5.52074495
-0.24,0.10738715,3715.300503,0.095390625,5.519498239
-0.239,0.10738715,3715.201721,0.097510417,5.518223826
-0.238,0.10738715,3715.100767,0.099630208,5.516921733
-0.237,0.10738715,3714.997639,0.10175,5.51559198
-0.236,0.10738715,3714.892339,0.103869792,5.514234589
-0.235,0.10738715,3714.784866,0.105989583,5.512849585
-0.234,0.10738715,3714.675221,0.108109375,5.511436987
-0.233,0.10738715,3714.563402,0.110229167,5.509996822
-0.232,0.10738715,3714.449412,0.112348958,5.508529112
-0.231,0.10738715,3714.333248,0.11446875,5.507033882
-0.23,0.10738715,3714.214913,0.116588542,5.505511155
-0.229,0.10738715,3714.094405,0.118708333,5.50396096
-0.228,0.10738715,3713.971725,0.120828125,5.502383319
-0.227,0.10738715,3713.846873,0.122947917,5.50077826
-0.226,0.10738715,3713.719849,0.125067708,5.499145809
-0.225,0.10738715,3713.590653,0.1271875,5.497485993
-0.224,0.10738715,3713.459285,0.129307292,5.49579884
-0.223,0.10738715,3713.325746,0.131427083,5.494084379
-0.222,0.10738715,3713.190036,0.133546875,5.492342636
-0.221,0.10738715,3713.052155,0.135666667,5.49057364
-0.22,0.10738715,3712.912102,0.137786458,5.488777424
-0.219,0.10738715,3712.769879,0.13990625,5.486954013
-0.218,0.10738715,3712.625485,0.142026042,5.48510344
-0.217,0.10738715,3712.478921,0.144145833,5.483225736
-0.216,0.10738715,3712.330186,0.146265625,5.481320931
-0.215,0.10738715,3712.179281,0.148385417,5.479389056
-0.214,0.10738715,3712.026207,0.150505208,5.477430145
-0.213,0.10738715,3711.870963,0.152625,5.475444228
-0.212,0.10738715,3711.713549,0.154744792,5.47343134
-0.211,0.10738715,3711.553967,0.156864583,5.471391514
-0.21,0.10738715,3711.392215,0.158984375,5.469324782
-0.209,0.10738715,3711.228295,0.161104167,5.46723118
-0.208,0.10738715,3711.062207,0.163223958,5.465110743
-0.207,0.10738715,3710.89395,0.16534375,5.462963505
-0.206,0.10738715,3710.723526,0.167463542,5.460789502
-0.205,0.10738715,3710.550934,0.169583333,5.45858877
-0.204,0.10738715,3710.376175,0.171703125,5.456361345
-0.203,0.10738715,3710.199249,0.173822917,5.454107265
-0.202,0.10738715,3710.020156,0.175942708,5.451826566
-0.201,0.10738715,3709.838897,0.1780625,5.449519286
-0.2,0.10738715,3709.655472,0.180182292,5.447185463
-0.199,0.10738715,3709.469881,0.182302083,5.444825138
-0.198,0.10738715,3709.282125,0.184421875,5.442438346
-0.197,0.10738715,3709.092204,0.186541667,5.440025128
-0.196,0.10738715,3708.900119,0.188661458,5.437585526
-0.195,0.10738715,3708.705869,0.19078125,5.435119578
-0.194,0.10738715,3708.509456,0.192901042,5.432627324
-0.193,0.10738715,3708.310879,0.195020833,5.430108809
-0.192,0.10738715,3708.110138,0.197140625,5.42756407
-0.191,0.10738715,3707.907235,0.199260417,5.424993151
-0.19,0.10738715,3707.70217,0.201380208,5.422396095
-0.189,0.10738715,3707.494943,0.2035,5.419772944
-0.188,0.10738715,3707.285554,0.205619792,5.417123741
-0.187,0.10738715,3707.074004,0.207739583,5.414448531
-0.186,0.10738715,3706.860294,0.209859375,5.411747356
-0.185,0.10738715,3706.644423,0.211979167,5.409020261
-0.184,0.10738715,3706.426393,0.214098958,5.406267294
-0.183,0.10738715,3706.206203,0.21621875,5.403488495
-0.182,0.10738715,3705.983855,0.218338542,5.400683914
-0.181,0.10738715,3705.759348,0.220458333,5.397853596
-0.18,0.10738715,3705.532683,0.222578125,5.394997586
-0.179,0.10738715,3705.303861,0.224697917,5.392115932
-0.178,0.10738715,3705.072882,0.226817708,5.389208682
-0.177,0.10738715,3704.839746,0.2289375,5.386275882
-0.176,0.10738715,3704.604454,0.231057292,5.383317582
-0.175,0.10738715,3704.367008,0.233177083,5.38033383
-0.174,0.10738715,3704.127406,0.235296875,5.377324673
-0.173,0.10738715,3703.88565,0.237416667,5.374290163
-0.172,0.10738715,3703.64174,0.239536458,5.371230349
-0.171,0.10738715,3703.395677,0.24165625,5.36814528
-0.17,0.10738715,3703.147461,0.243776042,5.365035007
-0.169,0.10738715,3702.897093,0.245895833,5.361899583
-0.168,0.10738715,3702.644573,0.248015625,5.358739055
-0.167,0.10738715,3702.389902,0.250135417,5.355553477
-0.166,0.10738715,3702.133081,0.252255208,5.352342903
-0.165,0.10738715,3701.87411,0.254375,5.349107382
-0.164,0.10738715,3701.61299,0.256494792,5.345846968
-0.163,0.10738715,3701.349721,0.258614583,5.342561716
-0.162,0.10738715,3701.084304,0.260734375,5.339251677
-0.161,0.10738715,3700.81674,0.262854167,5.335916905
-0.16,0.10738715,3700.547029,0.264973958,5.332557458
-0.159,0.10738715,3700.275172,0.26709375,5.329173386
-0.158,0.10738715,3700.001169,0.269213542,5.325764745
-0.157,0.10738715,3699.725022,0.271333333,5.322331594
-0.156,0.10738715,3699.44673,0.273453125,5.318873985
-0.155,0.10738715,3699.166294,0.275572917,5.315391975
-0.154,0.10738715,3698.883716,0.277692708,5.311885622
-0.153,0.10738715,3698.598996,0.2798125,5.308354981
-0.152,0.10738715,3698.312134,0.281932292,5.30480011
-0.151,0.10738715,3698.023132,0.284052083,5.301221068
-0.15,0.10738715,3697.731989,0.286171875,5.29761791
-0.149,0.10738715,3697.438707,0.288291667,5.293990697
-0.148,0.10738715,3697.143286,0.290411458,5.290339487
-0.147,0.10738715,3696.845728,0.29253125,5.286664338
-0.146,0.10738715,3696.546032,0.294651042,5.282965311
-0.145,0.10738715,3696.244199,0.296770833,5.279242465
-0.144,0.10738715,3695.940231,0.298890625,5.27549586
-0.143,0.10738715,3695.634128,0.301010417,5.271725555
-0.142,0.10738715,3695.325891,0.303130208,5.267931615
-0.141,0.10738715,3695.015521,0.30525,5.264114096
-0.14,0.10738715,3694.703017,0.307369792,5.260273062
-0.139,0.10738715,3694.388382,0.309489583,5.256408577
-0.138,0.10738715,3694.071616,0.311609375,5.252520699
-0.137,0.10738715,3693.752719,0.313729167,5.248609492
-0.136,0.10738715,3693.431693,0.315848958,5.244675021
-0.135,0.10738715,3693.108539,0.31796875,5.240717346
-0.134,0.10738715,3692.783256,0.320088542,5.236736532
-0.133,0.10738715,3692.455847,0.322208333,5.232732644
-0.132,0.10738715,3692.126311,0.324328125,5.228705742
-0.131,0.10738715,3691.79465,0.326447917,5.224655895
-0.13,0.10738715,3691.460865,0.328567708,5.220583167
-0.129,0.10738715,3691.124956,0.3306875,5.21648762
-0.128,0.10738715,3690.786924,0.332807292,5.212369322
-0.127,0.10738715,3690.44677,0.334927083,5.20822834
-0.126,0.10738715,3690.104495,0.337046875,5.204064736
-0.125,0.10738715,3689.760101,0.339166667,5.199878579
-0.124,0.10738715,3689.413587,0.341286458,5.195669938
-0.123,0.10738715,3689.064954,0.34340625,5.191438875
-0.122,0.10738715,3688.714204,0.345526042,5.18718546
-0.121,0.10738715,3688.361338,0.347645833,5.182909762
-0.12,0.10738715,3688.006356,0.349765625,5.178611845
-0.119,0.10738715,3687.64926,0.351885417,5.17429178
-0.118,0.10738715,3687.29005,0.354005208,5.169949637
-0.117,0.10738715,3686.928727,0.356125,5.165585481
